Name,Review,SkuInfo,Date,StarCount
Ng K.,"Good delivery,Good quality product,Good value money,Good seller",color_family:Grey,10 Mar 2023,5
Syaiful J.,recived with good condition,color_family:Black,09 Mar 2023,5
O***.,"items received in good condition, fast delivery, value for money paid",color_family:White,09 Mar 2023,5
Ng L.,Received with good condition and thanks seller 👍👍👍👍👍👍,color_family:Black,08 Mar 2023,5
Chee Y.,Received in good condition. Good value for money. Thank you seller.,color_family:White,03 Mar 2023,5
Elly,"all item are good but get 6packs,i order 8packs..",color_family:Purple,03 Mar 2023,5
T***.,fast delivery. received in good xondition. Will purchase again.,color_family:Black,03 Mar 2023,5
G***.,Received in good conditions. Thank you very much to seller.,color_family:Black,03 Mar 2023,5
abdul R.,facemask dah terima dlm order yg betul.thanks,color_family:Headloop White,27 Feb 2023,5
virusloo,"sampai  belum pakai, harap ok !",color_family:Dark Brown,24 Feb 2023,5
K***.,nice and good quality,color_family:Light Brown,22 Feb 2023,5
fathi,kedai ni senang ja nak purchase...hantar pun cepat,color_family:Black,15 Feb 2023,5
Lily F.,hoods received sastifac5ory with good packing. thank you seller,color_family:Light green,11 Feb 2023,5
c***n,你好老板 ，我预定的货物已经安全送到我家了 谢谢你， 辛苦啦 ，商品如果不错一定会在回购的，也谢谢快递员☺。,color_family:Ombre Gradient,13 Mar 2023,5
j***8,thanks seller good product good package and fast delivery 👍👍👍,color_family:WhitePattern20PCS,10 Feb 2023,5
Khor S.,thanks received,color_family:Black,21 Dec 2022,5
J***.,Great seller. Speedy tidy packing. Quality ok,color_family:Black,20 Dec 2022,5
Tai T.,"Fast delivery 🚚, packing very well and received the product in good condition.",color_family:White,19 Dec 2022,5
黄靖富Johnsson,"Fast delivery, received the item in 3days, and the price is lower",color_family:White,08 Dec 2022,5
Suriya N.,why I received earloop??! I baru bukak hari ni. dah la order byk pack,color_family:Headloop Pink,08 Dec 2022,5
lam F.,second time purchase from this seller. trusted seller. recommended seller.,color_family:Navy Blue,05 Dec 2022,5
PRONAB,good products,color_family:TiffanyPattern20PCS,10 Nov 2022,5
Nani S.,"It’s totally different with the picture, very thin and only 1 layer and not even 4 layer , I’m not gonna using it this is just a rubbish!!
I would not recommend this seller!!🙅‍♀️🙅‍♀️",color_family:White,10 Nov 2022,5
Crystal K.,Good seller and delivery man.The parcel is in good condition.,color_family:Light blue,10 Nov 2022,5
Ng K.,"Good delivery,Good Quality Product,Good value for money,",color_family:White,09 Nov 2022,5
Siti J.,murah dan berkualiti.. seperti yang dipaparkan.tq seller,color_family:GreyPattern20PCS,07 Nov 2022,5
Miko H.,very thin，like paper,color_family:White,04 Nov 2022,5
nornazirah B.,"everything's ok.. except i think seller replaced blue colour with  green. out of stock may be.  doesn't matter to me.

Alhamdulillah.

please b safe everyone!",color_family:Black,03 Nov 2022,5
lee L.,"very nice,tali pun tahan pun elok,thank you seller",color_family:Purple,03 Nov 2022,5
1***3,寄到来的货少了4包，很薄。。。,color_family:Black,04 Nov 2022,5
Ng K.,"Good delivery,Good Quality product,Good seller,Good value for money",color_family:Navy Blue,03 Nov 2022,5
Ng K.,"Good delivery about 8 days,Good Quality product,Good value for money.",color_family:Grey,01 Nov 2022,5
Ng K.,"Good delivery,Good product,Good value for money,Good for seller.",color_family:Light blue,01 Nov 2022,5
Chee S.,Good Product Good Value Money Delivery Quicky Thanks You Seller,color_family:Black,31 Oct 2022,5
M***.,Received the masks safely. First time trying this brand. Hopefully it doesn't cause allergy to my skin. Thank you.,color_family:Black,31 Oct 2022,5
Z***.,ok thanks seller......................................,color_family:Black,01 Nov 2022,5
Ng K.,"Good delivery,Good seller,Good value for money,Good product",color_family:Light blue,26 Oct 2022,5
C***.,"Ordered on 10/10/2022
Received on 17/10/2022
Well packed and received in good condition.",color_family:Grey,24 Oct 2022,5
L***.,May I check why the grey colour and the khaki colour bare of 2 different packing please? Tq.,Color Family:Grey,15 Jul 2022,5
Loo L.,Received. Quality ok,Color Family:White,15 Jul 2022,5
Norsyamimi A.,First time beli dari seller ni. Lawa. Boleh repeat. Terbaikkkk,Color Family:Light Brown,15 Jul 2022,5
Chan K.,"Very reasonably priced. Product as described, well packed & prompt delivery",Color Family:White,14 Jul 2022,5
Yoke K.,谢谢收到了，很喜欢颜色很美，布料还好👍👍👍,Color Family:PurplePattern20PCS,14 Jul 2022,5
e***.,barnag barang dah sampai penghantaran yang cepat kualiti okay harga pun murah,Color:Light Brown,30 Apr 2022,5
TANKARIN,"good quality  , a bit slow delivery",Color Family:Navy Blue,25 Apr 2022,5
NUR I.,lawa sangat color dia and pembungkusan dalam keadaan baik...,Color Family:Dark Brown,23 Apr 2022,5
khadijahzahraa,"Received the items in good condition but there is 1 wrong colour, which is dark orange and u gave me 4packs of that colour.. Aiiyoooo.. Supposed to be 4packs of pink colour but u replaced it with orange colour.. Next time if the colour out of stock u can ask me what colour i prefer to change for.. So i will satisfied with the product. And I've ordered 1 pack of grey, but u didn't give me.",Color:Grey,28 Apr 2022,5
h***y,Terbaek.sorry picture xde..dah try mcm ok harap bertahan lama,Color Family:Dark Red,30 Apr 2022,5
ching T.,"Gooooooooopppoooooooooooooooooooooooooooooooooood,goooooooooooooood",Color Family:Navy Blue,12 Apr 2022,5
Nor A.,I order navy blue tapi received light blue..... packing Pon berbeza dari yang lain... agak kecewa,Color Family:Dark Brown,07 Apr 2022,5
G***.,"The delivery was fast, I ordered on 2nd Apr and received on 6th April . Things are well packed. Thanks.",Color Family:Purple,06 Apr 2022,5
Rosy C.,why replace this color for my dark green😯 i dont like that color,Color Family:Navy Blue,06 Apr 2022,5
Sri H.,Happynya banyak warna dapat pada harga murah🤗  Macam selesa saja..,Color Family:Light green,04 Apr 2022,5
Ng K.,I already order 40pcs ( blue colour) but received all 40pcs (black colour).I want make complaint because seller already change blue  colour to black colour.,Color Family:Navy Blue,02 Apr 2022,5
Elaine N.,Received in good condition.  Good service and good quality product. Thanks seller.,Color Family:Dark Salmon,02 Apr 2022,5
L***.,Fast shipment by seller. All color and quality same as ordered. Very good,Color Family:Navy Blue,01 Apr 2022,5
Rohaimah M.,mask dh smpai..hrge brbaloi,Color Family:Grey,01 Apr 2022,5
M***.,"Sampi dlm kuantiti yg cukup, mask semua nice2 penghantaran pun laju",Color Family:Dark Brown,02 Apr 2022,5
N***F,"the colour not the same as advertised. is 4ply, meltblown in between. waterproof",Color Family:Purple,29 Mar 2022,5
Dims D.,fast delivery..great bargains...great purchase...highly recommended.,Color Family:Grey,30 Mar 2022,5
Azmah Y.,"barang dah selamat.sampai 
quality ok
herga ok
penghantaran lambat sgt...",Color Family:Dark Red,28 Mar 2022,5
kathryn F.,Kindly improve on packing.,Color Family:Light green,26 Mar 2022,5
1***5,Best pakai.. Harga pun murah😍 repeat order kali ni banyak sikit😁😁,Color Family:Pink,28 Mar 2022,5
n***.,barang sudah sampai👌🏻👌🏻,Color Family:Navy Blue,25 Mar 2022,5
Zaliha B.,terima kasih saller dan Lazada barang sudah sampai cantik sangat saiz pon ok terima kasih,Color:Navy Blue,25 Mar 2022,5
BeautifulMe,"Brg smpai dlm keadaan baik. Tq seller.. warna smua cntik2.. dlm gmbr tli hitam, tp di terima putih. Itu sja lh yg brbeza. Lain2 smua ok. 👍🏻👍🏻👍🏻👍🏻 tq.. smoga kita smua di murahkn rzeki☺️",Color Family:Dark Red,26 Mar 2022,5
Saniah,Smpai dah barang..tq seller n bdk flash antaq..cepat jgk.,Color:Dark Brown,24 Mar 2022,5
0***9,ok...penghantaran laju...brang cukup...nice jer laaaa...next time leh repeat...korang beli laa dr seller ni...kualiti ok jer,Color Family:Navy Blue,01 Apr 2022,5
choovoonwei,"颜色有点偏差，但问题不大！👍
The color is a little off, but it's not a big problem!  👍",Color:Pink,23 Mar 2022,5
Tony K.,Looks good. The quality is as per advertised. Highly recommended,Color Family:Orange,22 Mar 2022,5
f***e,Thanks seller lazada lexmy,Color:Green,22 Mar 2022,5
Tang S.,just recd the products. very fast delivery.hope the quality is of acceptance standards,Color Family:Navy Blue,22 Mar 2022,5
Sarah O.,fast ship out,Color Family:Light blue,29 Mar 2022,5
Lim B.,"fast delivery, received in good condition",Color Family:Pink,19 Mar 2022,5
�***.,"okey dh sampai , overal semua okey just order dua kali dlm minggu sama tapi yng sampai dulu yng kedua order tu yng first order tk sampai lagi , haish papepunharga murah n mask agak nipis tapi tkpela harg a murah kan tq seller",Color Family:Grey,18 Mar 2022,5
Hazlinda B.,sampai sdh...ckup semua mask....tq,Color Family:Dark Red,18 Mar 2022,5
Loh T.,"Good, Thank You boss",Color Family:Navy Blue,17 Mar 2022,5
f***n,Bbbbhhhhhhhhhhhhhhdhehehrrhrhrhrhrhrhhrhrrhrhhrhrhrhrhrhrhrhrhrhrhrtrhrgrhrhrgrgrhrgrgrtrgrgrgrtrtrtrgrrghrrhrh bbrgrhrhrhrhrhrhrgrhrhrhrhrhrhrhrhrhrrhrhhrhrrhhrhrhrhrhr,Color Family:Grey,17 Mar 2022,5
C***.,Satisfied item with the price paid. Ear loop strap is in white color. Quantity received accurate.,Color Family:Pink,16 Mar 2022,5
Mahani B.,"item dah sampai,ok senang pakai mudah dibasuh secara bilasan biasa",Color Family:Dark Red,26 Mar 2022,5
Kent S.,"Quality ok, nice color and fast delivery, strong recommend, thank you seller.",Color Family:Red,18 Mar 2022,5
Sarah O.,tolong pack nicely.. nasib baik tidak hilang...,Color Family:Navy Blue,17 Mar 2022,5
Ng K.,👍👍👍👍👍👍👍👍👏👏👏👏👏👏👏👏👍👍👍👍👍👍👍👍👍👍👍👍👍,Color Family:Grey,22 Mar 2022,5
Benjamin,barang memang terbaik.seller pun terbaik. penghantaran memang laju .sori gambar tdk berkenaan,Color:Black,14 Mar 2022,5
Adam B.,terbaikkk.. penghantaran sgt bagus dan pembekal pn terbaik,Color Family:Navy Blue,12 Mar 2022,5
1***3,ok dh smpai 🙌🙌🙌 mmg ok mask die kualiti ok...harga un mampu,Color Family:White,11 Mar 2022,5
Siew M.,6/3 ordered and 10/3 received items in good condition. Nice colours face mask. Thank you seller and Lazada delivery man.,Color Family:Purple,28 Mar 2022,5
Chee S.,Good Product Good Value Money Delivery Quicky Thanks Seller,Color:Grey,09 Mar 2022,5
Kelvin C.,received item in good conditions,Color Family:Navy Blue,12 Mar 2022,5
Ooi H.,Fast delivery. selected colour correctly sent. will buy again from this seller,Color Family:Red,09 Mar 2022,5
Selva,tq seller.  received product in good condition,Color Family:Black,08 Mar 2022,5
Mahani B.,item dh smpai sedap memakainya mudah dibasuh dgn bilasan biasa2,Color Family:Dark Brown,14 Mar 2022,5
Muhamad A.,Good good good night good good good good good good good good good good good good good,Color Family:Grey,07 Mar 2022,5
Nur A.,barang dah sampai ya TQ puas hati murah Dan berbaloi Sgt Lepas ni blh order lg la,Color Family:Grey,15 Mar 2022,5
M***.,Ordered on 24/02/22 & delivered on 03/03/22. Correct colour & number of packets but they were not sealed! Very well priced.,Color Family:Grey,07 Mar 2022,5
1***4,tq so much for send mask with good conditions.,Color Family:Grey,02 Mar 2022,5
1***3,Sangat murah Sangat murah Sangat murah Sangat murah Sangat murah Sangat murah Sangat murah,Color:Grey,02 Mar 2022,5
anu,barang datang dengan Selamat Dan cepat thanks you bagi 5 bintang,Color:Black,26 Feb 2022,5
LEONG K.,reasonable price and fast delivery,Color Family:Light Blue,25 Feb 2022,5
LEONG K.,reasonable price and fast delivery,Color Family:Grey,25 Feb 2022,5
C***.,Items received in good condition and the price is reasonable,Color Family:Light Blue,25 Feb 2022,5
Chow A.,Fast delivery and well packaging. Haven't try it yet 😁😁😁😁,Color Family:Pink,01 Mar 2022,5
0***7,dapat mask quantity betul dan colour pun betul. tak try lagi tapi harap semua mask boleh guna dengan elok.,Color Family:White,25 Feb 2022,5
PIK W.,Items received in good condition. Fast delivery too 👍👍👍.,Color Family:Purple,07 Mar 2022,5
A***.,等了幾天終於到了，品質還不錯，謝謝店家 👍,Color Family:White,15 Feb 2022,5
shirley C.,"Convenient earloop design, High-quality materials used,",color_family:Black,4  weeks ago,5
LOW E.,Received in good condition with correct colours and quantities. The quality is acceptable for the price.,Color Family:White,04 Jul 2022,5
Lim K.,"Secure nose clip for a snug fit, Comfortable fit and stylish design,",color_family:Black,27 May 2024,5
Zoe,I bought 10 packs but only delivered 8!!very naughty! Honesty is the best policy!,Color Family:Yellow,24 Feb 2022,5
H***.,"Surprise that the size is smaller than my previous order, ok for small size lady but too small for a man to wear.",color_family:White,23 Mar 2024,4
fathi,continue shopping,color_family:Black,14 Aug 2023,5
abdul R.,received,color_family:Careion 3D Black,12 Aug 2023,5
abdul R.,received,color_family:Black,12 Aug 2023,5
kenneth L.,worth it.  great covering the whole nose and mouth.,Color Family:Light Brown,04 Jul 2022,5
e***.,Mask dah sampai penghantaran cepat byk kali dah order dengan seller ni okey sangat harga pun murah,Color Family:Navy Blue,28 Jun 2022,5
l***g,received in good condition. shipping fast.,Color Family:Light blue,29 Jun 2022,5
Dhiman D.,i received my Order,color_family:White,18 Jul 2023,5
POH S.,第一次，出货非常快，以货也快,color_family:White,15 Jul 2023,5
nsa,thanks seller,color_family:Careion 3D Black,06 Jul 2023,4
A***.,第二次回购Good 👍👍👍,color_family:Grey,17 Jun 2023,5
s***.,good,color_family:Hitam,18 Jun 2023,5
Ahmad A.,safely arrived,color_family:Black,18 May 2023,5
1***0,Very good products,color_family:Black,15 May 2023,5
****8,👍👍👍Good product,color_family:Grey,11 May 2023,5
0***7,Good packaging. Tq,color_family:Purple,11 May 2023,5
1***8,slow n jahanam..,color_family:Hitam,09 May 2023,5
********687,terbaekkk 👍👍👍,color_family:Black,10 May 2023,5
Yap B.,Thank you,color_family:Black,02 May 2023,5
L***9,Good 👍🏻,color_family:Black,19 Apr 2023,5
TSIN,received ✅,color_family:Dark Salmon,19 Apr 2023,5
john S.,"High-quality materials used,",color_family:White,3  days ago,5
JingFai,"Waterproof and breathable mask, High-quality materials used,",color_family:White,17 May 2024,5
S***.,"Perfect size for adults,",color_family:Black,1  week ago,5
linda L.,"I order 10x black 5x white
How come  received 15x black",color_family:Black,06 Jun 2024,1
J***.,Good👍🏻,color_family:White,08 Nov 2022,5
KerXin C.,除了色差其他都可,Color:Black,25 Apr 2022,5
*******951,best sgt,Color Family:Black,27 Apr 2022,5
Nisa F.,"Effective four-layer filtration, Perfect size for adults,",color_family:White,26 May 2024,5
Yu M.,"Perfect size for adults, Comfortable fit and stylish design,",color_family:Black,08 May 2024,5
Chan M.,"Convenient earloop design,",color_family:White,3  days ago,5
casey,Why the size is smaller?,color_family:Black,6  days ago,5
Pong S.,"Convenient earloop design,",color_family:White,5  days ago,5
Cecilia S.,Received goods in good packing.. Black and white color right,color_family:Black,03 Oct 2023,3
M***.,"Comfortable fit and stylish design,",color_family:White,30 Jun 2024,5
Amy T.,"Fast delivery..
Good value for money..
Definitely will repeat order in future..
😆😆",color_family:Purple,20 Mar 2024,5
Amy T.,"Fast delivery..
Good value for money..
Definitely will repeat order in future..
😆😆",color_family:White,20 Mar 2024,5
mohd A.,"Secure nose clip for a snug fit,",color_family:Black,22 Jun 2024,5
kua L.,"Easy to wear and fold,",color_family:Black,2  weeks ago,5
佩婷 严.,"Convenient earloop design,",color_family:Black,2  weeks ago,5
Mohammad I.,Sampai dengan selamat,color_family:Black,3  weeks ago,5
Mr K.,"Secure nose clip for a snug fit, Convenient earloop design, Comfortable fit and stylish design,",color_family:Black,02 Feb 2024,5
MOHD N.,The ear loop string is too short. Too tight to wear it.,color_family:Black,09 May 2024,5
Elaine,"The quality is not very good and too thin, but the price is cheap but still usable.",color_family:Light green,25 May 2023,3
Patrick C.,"Poor quality, its like old stocks.",color_family:Black,03 Nov 2023,3
Kawal P.,"Comfortable fit and stylish design,",color_family:Black,10 Jun 2024,5
Ann M.,"Perfect size for adults,",color_family:Black,02 Jul 2024,5
1***9,Good👍,color_family:Light Brown,22 Feb 2023,5
khoo,Great！,Color Family:Black,29 Mar 2022,5
Mandal D.,"High-quality materials used,",color_family:Black,14 Jun 2024,5
k***.,Fast delivery.,color_family:White,2  weeks ago,5
Nicole T.,ok,color_family:Black,3  weeks ago,5
Kim L.,good,color_family:Black,2  weeks ago,5
J***.,"High-quality materials used, Perfect size for adults,",color_family:Black,17 Apr 2024,5
C***.,"fast delivery. quality is thin, only 3 layers, not 4 layers as claimed. price is cheap considering it's on 3 layers. not suitable for bigger face man as the mouth area will be too tight.",Color Family:White,21 Jul 2022,4
1***2,"Perfect size for adults,",color_family:White,07 Jun 2024,5
Khoo B.,I've been using these masks since the Covid-19 epidemic. I will keep using these masks as they have kept me safe. Works well and it is reasonably priced!,color_family:Navy Blue,27 Dec 2023,5
Khoo B.,I have been using these masks since the Covid-19 epidemic and I have maintained the practice of putting them on every time I leave the house. It has kept me safe. I doubt I will ever stop using these masks. Works well. Better be safe than sorry!,color_family:Grey,27 Dec 2023,5
sewzhi W.,good packing,color_family:White,24 Feb 2023,5
K***.,The packages are intact. High quality.Fast delivery.Good,color_family:Ombre Gradient,10 Feb 2023,5
c***n,你好老板 ，我预定的货物已经安全送到我家了 谢谢你， 辛苦啦 ，商品如果不错一定会在回购的，也谢谢快递员☺。,color_family:WhitePattern20PCS,10 Feb 2023,5
ice,"Fast delivery, great purchase. Looking forward to deal with seller again.",color_family:Black,09 Feb 2023,5
Tan B.,"fast delivery, goods received in good condition, Thank you",color_family:WhitePattern20PCS,06 Feb 2023,5
F***n,"nice , good , most importantly i love the design like ada tengah dekat hidung tu terbelah so nice i loved it sorry pic takde kaitan

STREAM TXT SUGAR RUSH RIDE AND DOAKAN SAYA BERJAYA SPM 2022",color_family:Black,07 Feb 2023,5
C***K,"The mask is in good condition and correct amount received, thx",color_family:Purple,08 Feb 2023,5
lk T.,Quality should be the same as before.,color_family:Pink,30 Jan 2023,5
Shirleen T.,Received in good condition.  2nd time purchase. Cheapest in town but too bad many no stock.,color_family:Pink,01 Feb 2023,5
0***8,"Good product quality
Value for money
Delivery on time
👍🏼👍🏼👍🏼",color_family:Purple,30 Jan 2023,5
K***.,good quality.. 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:Ombre Gradient,24 Jan 2023,5
*******588,Murah.. Murah.. Beli banyak2.. Lama lagi nak Ken pakai face mask ni,color_family:WhitePattern20PCS,30 Jan 2023,5
kenneth L.,very good! worth it,color_family:Light Brown,06 Feb 2023,5
K***n,Don't understand why is listed as dark red... But got pink.  Quality is OK. Is just that I bought this mask because of the colour and I hate the colour that they sent. Furthermore took more than 10 days to deliver the parcel.,color_family:Dark Red,20 Jan 2023,5
c***n,你好老板 ，我预定的货物已经安全送到我家了 谢谢你， 辛苦啦 ，商品如果不错一定会在回购的，也谢谢快递员☺。,color_family:Ombre Gradient,07 Feb 2023,5
Bridgette L.,Received in well condition thanks seller 💯,color_family:Ombre Gradient,18 Jan 2023,5
deepa C.,overall all ok.. nice quality.. good for daily usage.. but got 1 less.. next time please count correctly.. it's ok I didn't refund.. coz I like others all good,color_family:WhitePattern20PCS,17 Jan 2023,5
Tarmini T.,"barangan ni dah terima beberapa hari lepas.

good enough.

cheap priceless.

☺️",color_family:Pink,16 Jan 2023,5
Mahes C.,very comfert  to use this mask..,color_family:White,18 Jan 2023,5
abdul R.,facemask dah terima.thanks,color_family:White,11 Jan 2023,5
Sukchadaa,thank you very much!!! the colour of the mask is very beautiful,color_family:Light Brown,02 Feb 2023,5
K***.,"arrived super fast, ordered on 23rd arrived the next day! all good",color_family:Pink,24 Dec 2022,5
fathi,always repeat buying from this shop...good quality fast shipping,color_family:Headloop Grey,19 Dec 2022,5
i***h,Gooooooooooooooooooooooooooooooooooooooooooooooood,color_family:Black,19 Dec 2022,5
Z***.,goood product and material..will repeat order..fast delivery,color_family:Black,10 Jan 2023,5
Chia L.,Good product quality fast delivery,color_family:Black,14 Dec 2022,5
si J.,"satu bungkus koyak
sudah tekan recieved order susah mau return

fast delivery",color_family:Black,13 Dec 2022,5
Mark C.,"The items received in good conditions and was well packed. Quality not bad, colour quite nice. Can repurchase from this seller again in the future.",color_family:Navy Blue,31 Dec 2022,5
JOSEPHCHOONG,"TQ lazada n team brg dah sampai rumah dgn selamat, I like it",color_family:TiffanyPattern20PCS,03 Dec 2022,5
E***.,Fast delivery. Have not try to use yet so unable to comment much,color_family:Black,03 Dec 2022,5
H***.,"Good value for money
Good product quality
Excellent service by seller
Fast delivery",color_family:Black,01 Dec 2022,5
Whitney T.,"Dear seller i already received the item item, but the above masks don't have V shape at the top 🤔",color_family:Light Brown,01 Dec 2022,5
TIAH T.,Very very very very very very very very very very very very very very very very very very very very very cheap... very very very very very very very very very very safe money 🤑🤑🤑🤑💰💰💰💰💰💰👍👍👍👍👍,color_family:Black,01 Dec 2022,5
AiLuanTan,Item received in good condition and wrapped well.Highly recommended,color_family:White,30 Nov 2022,5
Muneer,Nice product. Cheapest price with good quality. . Thank u. Will buy again.,color_family:Black,05 Dec 2022,5
May C.,item well received. thank you seller. quality still acceptable with the price,color_family:Pink,29 Nov 2022,5
Ng K.,"Good delivery,Good quality product,Good value and money,",color_family:Black,28 Nov 2022,5
Aida M.,Dah sampai..,color_family:Black,26 Nov 2022,5
1***5,"well packed and wrapped
the face mask... it's too thin layer
anyway worth the money 
I ordered pink... but I received rose color",color_family:Light green,25 Nov 2022,5
Alicia L.,Acceptable quality. Value for money. Recommended and Will buy again . Thanks.,color_family:White,24 Nov 2022,5
Kenix,Goods received in good condition,color_family:Pink,24 Nov 2022,5
Joean C.,"Received with Good condition.. Fast delivery service..  Yet to try, feel like abit thin",color_family:Black,23 Nov 2022,5
Lum P.,"received in good condition, exactly what I want",color_family:Orange,22 Nov 2022,5
H***.,"bolehlah, kena ngan harga",color_family:Black,23 Nov 2022,5
abdul R.,"facemask dah terima,thanks",color_family:Headloop Black,24 Nov 2022,5
abdul R.,"fwcemask dah terima,thanks",color_family:Navy Blue,24 Nov 2022,5
Chee C.,"item diterima dalam keadaan baik, kemas dan betul kuantitinya, thanks seller.",color_family:WhitePattern20PCS,22 Nov 2022,5
Pik H.,received in good condition and packing. Fast delivery and highly recommend.,color_family:Pink,21 Nov 2022,5
Khalid S.,Excellent quality face mask....will purchase again for continued protection.,color_family:GreyPattern20PCS,22 Nov 2022,5
J***y,"Good value for money, recommend to buy product from this seller",color_family:Pink,19 Nov 2022,5
M***n,Received good condition package and quality looks good. Yet to try it.,color_family:Red,18 Nov 2022,5
Chan J.,"Receive already, the quality is also good, tq",color_family:Black,17 Nov 2022,5
taykm,second time purchased....good...cheap................,color_family:Grey,17 Nov 2022,5
G***.,Fast Delivery 👍 The packing is very good and the product is in good condition 📦,color_family:White,19 Nov 2022,5
Zyu,品质不错，谢谢商家，谢谢送货员,color_family:White,21 Nov 2022,5
Yap M.,received item in good condition,color_family:Pink,16 Nov 2022,5
l***p,"safety arrived thanksss
it is confortable too",color_family:Black,16 Nov 2022,5
Ng K.,"Good Delivery,Good quality product,Good value for money,",color_family:Black,16 Nov 2022,5
Lim S.,Good value,color_family:Green,26 Nov 2022,5
kew S.,"Fast delivery, good value for money, just too thin but still worth it for me",color_family:Black,18 Nov 2022,5
ahmad S.,item received in good condition.  the mask a bit thin from other seller but still usable. tq,color_family:Black,10 Nov 2022,5
M***.,Alhamdulillah. pesanan selamat tiba di destinasi. terima kasih,color_family:Black,09 Nov 2022,5
c***a,"very cheap can use but of course not very good quality. but I use for a while then throw ,so buying expensive one is such a waste",color_family:White,12 Nov 2022,5
taykm,seller did not send this blue color mask....hope to buy again,color_family:Light blue,10 Nov 2022,5
JESSIE N.,Received with thanks. Will repeat order once finish use. Thank you seller,color_family:White,12 Nov 2022,5
d***.,My KF94 disposable face mask has been received. Thank you😀😀🙏,color_family:PurplePattern20PCS,18 Nov 2022,5
0***2,"Order received in good condition, good quality and worth the price 👍🏻👍🏻👍🏻",color_family:Black,17 Nov 2022,5
c***n,你好老板 ，我预定的货物已经安全送到我家了 谢谢你， 辛苦啦 ，商品如果不错一定会在回购的，也谢谢快递员☺。,color_family:GreyPattern20PCS,22 Oct 2022,5
D***.,"Value for money purchase so far cheapest purchase, quality is ok fast delivery",color_family:White,22 Oct 2022,5
S***.,Excellent after sale support,color_family:GreyPattern20PCS,18 Oct 2022,5
A***.,mask cukup dan sampai dalam keadaan baik penghantaran pun laju,color_family:White,15 Oct 2022,5
taykm,fast fast fast delivery..good good cheap cheap when got sale,color_family:Black,15 Oct 2022,5
Yap C.,I order 10 set but come only 9 set. I do not know is the supplier miss count or delivery time. But the package was OK till my hand.,color_family:White,15 Oct 2022,5
Yu Y.,"colour same as picture, quality not bad,worth to buy",color_family:Light green,14 Oct 2022,5
Pauline T.,"Ordered 11.10, received 14.10.
Envelope had small torn but masks are all ok.
Value for money, RM0.98 for 10pcs.",color_family:Pink,14 Oct 2022,5
1***2,"Product very low quality, inside is too thin. I don't think there is 4 layer inside, this is disappointed.",color_family:Black,14 Oct 2022,5
Ng K.,"good delivery,good product,good value for money,good quality .",color_family:White,13 Oct 2022,5
Hafizah,slmat sampai,color_family:Headloop Light Blue,11 Oct 2022,5
abdul R.,facemask dah terima dlm keadaan baik.thanks,color_family:Black,08 Oct 2022,5
J***.,"Although i order 2 sets of dark red buy it came with pink instead, the rest was ok... overall happy with the purchase",color_family:Dark Red,05 Oct 2022,5
lee,received 👍🏾 very good 👍🏾 and fast delivery 👍🏾 I will be buy again 👍🏾,color_family:White,05 Oct 2022,5
Frain C.,"Received already, quite fast delivery, packing is good, thank you very much ya😊😊",color_family:Yellow,04 Oct 2022,5
Alyaa S.,nice👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,color_family:White,04 Oct 2022,5
S***.,3rd purchase. Still happy with the purchase and quality. they didn't have light blue anymore but replaced it.,color_family:Red,04 Oct 2022,5
mhd A.,barang cukup sdh sampi👍👍,color_family:Hitam,04 Oct 2022,5
Sp C.,Items received in good packaging with super fast delivery .,color_family:Black,01 Oct 2022,5
Lee C.,Received with thanks,color_family:Black,30 Sep 2022,5
*******479,I like to use this mask.,color_family:Dark Brown,30 Sep 2022,5
K***.,The packages are intact. High quality.Fast delivery.Good,color_family:White,29 Sep 2022,5
Phan S.,Received in good condition good product quality and good value for money,color_family:Black,27 Sep 2022,5
Chew S.,"packing good, fast delivery, thank you",color_family:Black,26 Sep 2022,5
Ng K.,"good delivery,Good product quality,Good value for money,",color_family:Grey,26 Sep 2022,5
Partiban,fast delivery...,color_family:Red,23 Sep 2022,5
Ng K.,"good product quality,fast delivery,good value for money,excellent service by seller",color_family:Pink,22 Sep 2022,5
Ng K.,"Good product quality,fast delivery,good value for money,excellent service by seller.",color_family:Light blue,22 Sep 2022,5
l***.,Received in good condition and fast...Thank you seller and Lazada ...,color_family:Light green,21 Sep 2022,5
V***p,Fast and good,color_family:Black,21 Sep 2022,5
T***.,Received in good condition. Good product quality. Highly recommended,color_family:Purple,20 Sep 2022,5
*******282,"一切👍👍👍
谢谢小礼物是我喜欢的3合1cafe",color_family:Navy Blue,20 Sep 2022,5
Yumi L.,Received in good condition 👍👍,color_family:Black,20 Sep 2022,5
l***1,nipis sesuai dengan harga,color_family:Black,19 Sep 2022,5
Om D.,terbaik...👍👍👍,color_family:Hitam,19 Sep 2022,5
abdul R.,"facemask dah terima,thanks",color_family:Headloop Grey,15 Sep 2022,5
Rosmanika M.,tq seller ..murah Sgt ...☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️,color_family:Dark Brown,15 Sep 2022,5
Noorhuzaini B.,brg sampai ok,color_family:Black,15 Sep 2022,5
Zuraini B.,Barang dah terima dgn baik awak,color_family:Black,14 Sep 2022,5
