Name,Review,SkuInfo,Date,StarCount
x***n,"came in perfect packaging, isn't damaged but feel a little thin than others",color_family:White,15 Oct 2022,5
Syahrizal,👍👍👍👍 sangat bgus,Color Family:putih,22 Jul 2022,5
Ong G.,good,color_family:Red,10 Mar 2023,5
K***.,Nice,Color Family:Black,26 Nov 2021,5
G***.,different packaging,Color Family:Purple,02 Dec 2021,5
y***n,good,Color:Purple,11 Apr 2022,5
C***C,,Color Family:Black,23 Jun 2022,5
Pankey L.,,color_family:Pink,03 Oct 2023,5
Aliah S.,,Color:Black,17 Dec 2021,5
0***5,Tq so much,color_family:Dark Blue,28 Apr 2023,5
khaw J.,,Color Family:White,14 Jul 2022,5
Nur H.,,Color Family:Yellow,22 Dec 2021,5
1***5,,Color Family:Light Green,20 Jan 2022,5
Jia X.,,Color Family:Navy Blue,25 Jul 2022,5
Suhaimi B.,,Color Family:Navy Blue,26 Jun 2022,5
Cheng L.,"great wonderful seller
service pun mantap
nak order lagi la
well done seller!",color_family:Careion 3D White,19 Apr 2023,5
1***9,,Color Family:Black,19 May 2022,5
*******819,👍🏻👍🏻👍🏻good,color_family:White,15 May 2024,5
E***.,,color_family:Light Brown,03 Dec 2022,5
*******322,good good good good good good good good good good good good good good good good good good good good good good good good good good 💯💯💯💯💯💯💯💯💯💯💯💯💯😊😊😊😊,color_family:Purple,03 Nov 2023,5
norhashima S.,mask ok..selesa dipkai..hrga pun murah..tq seller.....,Color:Navy Blue,24 Dec 2021,5
Muhamad A.,,Color Family:White,26 Jan 2022,5
1***7,comfortable to use,Color Family:Green,14 Jul 2022,5
********381,,color_family:Black,01 Feb 2024,5
Ee M.,,color_family:Black,01 Jul 2024,5
S***h,,color_family:Headloop Black,13 Jun 2023,5
Yao,,color_family:Black,31 Aug 2023,5
haliza A.,,color_family:White,13 Jun 2024,5
Toh K.,👍,Color Family:Dark Salmon,30 Mar 2022,5
Crystal L.,,Color Family:White,17 Jun 2022,5
*******870,,Color Family:Orange,15 Jun 2022,5
Y***.,"Fast delivery, received in good condition.",Color Family:Grey,16 Dec 2021,5
Maria F.,,Color Family:Headloop Black,04 Jun 2023,5
*******446,ok semua ok,Color Family:Black,17 Nov 2021,5
L***.,收到货了，有些是断线了。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,color_family:Navy Blue,19 Sep 2022,5
Daniel G.,,Color Family:Black,11 Jan 2022,5
Jasmin M.,,color_family:WhitePattern20PCS,08 Nov 2022,5
Cheng L.,"kf94 so far ok
currently limited colour available
not much choice
seller shd start to restock
delivery ust excellent",color_family:Grey,12 Nov 2023,5
0***8,,color_family:Light blue,06 Dec 2022,5
chan K.,,Color Family:Grey,25 Apr 2022,5
0***6,barang smpai dlm keadaaan elok ...pueh hati brang padan dgn harga,Color Family:Black,15 May 2022,5
Lee L.,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍💯,Color Family:Black,22 Nov 2021,5
Jovy N.,,Color Family:Grey,22 Jul 2022,5
Tan C.,FAST DELIVERY ，GOOD SERVICE AND VALUE FOR MONEY ，WILL BUY AGAIN ，COURIER ALSO VERY GOOD SERVICE ！TOTALLY OK …,color_family:Black,27 Sep 2023,5
****8,mask all good. delivery fast. cheap price. thanks seller. stay safe,color_family:Black,28 Apr 2023,5
Yong G.,Value for money for money. Worth buying,color_family:Red,15 Dec 2023,5
Chua S.,,Color Family:White,01 Jun 2022,5
NURUL W.,,color_family:White,27 Apr 2023,5
Alice T.,,color_family:Dark Salmon,13 Jul 2023,5
****8,All items received. All look  good except the white coloured look thin.,Color Family:Light Green,02 Jan 2022,5
norhayati,,color_family:Pink,06 Oct 2023,5
delfiana,thank you dah Sampai,color_family:Hitam,22 Jun 2023,5
masniza B.,tq,color_family:Headloop Orange,23 Nov 2023,5
Yen-Ni C.,All items received in good condition and is really satisfied with the mask,Color Family:Red,13 Jul 2022,5
saliza E.,terbaik,Color Family:Black,29 Apr 2022,5
Nor A.,thank you seller..mask dah sampai..harge murah..boleh repeat selalu..,color_family:Light Brown,19 Oct 2022,5
Toh P.,黑色口罩有点味道但还能接受,color_family:Black,13 Jan 2023,5
y***g,"I am so happy that I have received the goods today, I am very satisfied and happy 🥰👍❤️",color_family:Light Brown,16 Mar 2023,5
Ting E.,,color_family:White,20 Apr 2024,5
Fatimah B.,,Color Family:Black,14 Dec 2021,5
Joey J.,已经购买无限次数了，还会继续回购这家店的商品～邮寄很快也很准时送到家～👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,color_family:White,11 Jun 2023,5
老药坊,,color_family:Dark Brown,20 Aug 2022,5
Cheng L.,"okay okay okay
frequently beli kedai yg sama
delivery dan service mantap",color_family:Black,23 Mar 2023,5
F***.,good,Color Family:Dark Brown,06 Jun 2022,5
Nur A.,,Color Family:Light blue,13 Jul 2022,5
Bunga T.,Tq seller. Barang dah sampai.,Color Family:Grey,31 Jul 2022,5
wei M.,,Color:Black,14 Dec 2021,5
Foo C.,,Color Family:White,08 Jun 2022,5
Felicia C.,,color_family:Navy Blue,29 Sep 2023,5
1***9,,color_family:Black,03 Oct 2023,5
Yosinbek X.,,color_family:Black,09 Oct 2023,5
1***5,Tq received fast delivery,Color Family:Black,27 May 2022,5
S***h,,color_family:Black,05 Oct 2023,5
siau S.,,color_family:Black,09 May 2024,5
Yong Y.,good,color_family:Black,06 Nov 2023,5
1***5,,Color Family:Purple,07 Dec 2021,5
Joceyln N.,"Very good
Loves it
Colourful for everyday usage
Nicely packed",Color Family:Navy Blue,13 Dec 2021,5
1***6,,Color Family:Black,11 Dec 2021,5
N***.,,color_family:Purple,08 Dec 2023,5
lim K.,,Color Family:Light Brown,14 Jul 2022,5
F***h,"Easy to wear and remove.,",color_family:White,2  weeks ago,5
Jeffrey Y.,Nice product .. Good seller,Color Family:Navy Blue,19 Dec 2021,5
Raymond T.,Gd seller,Color Family:Navy Blue,06 Jul 2022,5
fairuz,,Color Family:White,11 Nov 2021,5
L***.,,color_family:Purple,16 Nov 2023,5
Cheng L.,"good good good
 quality and delivery is wonder",color_family:Careion 3D White,13 Apr 2023,5
Zuraida H.,,Color Family:Grey,09 Jun 2022,5
vivian W.,,color_family:Black,27 Sep 2023,5
*******176,i order white colour why give me black colour,Color Family:White,17 Nov 2021,5
IVY L.,item received in good condition and good service.Thank you,color_family:Careion 3D White,20 Sep 2023,5
Leong P.,,color_family:Light Brown,02 Sep 2022,5
meelashini,Good product well packed and prompt delivery,Color Family:Dark Brown,12 Mar 2022,5
Chin L.,,Color Family:Pink,12 Jul 2022,5
Razuin,👍🏻👍🏻👍🏻The best,color_family:Black,18 Nov 2022,5
FARMASI K.,"well packed n fast delivery, thank you so much seller n Lazada",color_family:Headloop Black,15 Sep 2023,5
*******795,barang sudah sampai elok terima kasih seller,Color Family:Grey,22 Dec 2021,5
Hon L.,,Color Family:Navy Blue,12 Apr 2022,5
Cheah T.,The quality is good and breathable. Colour is nice too and happy for it,color_family:Light Brown,19 Nov 2022,5
Rex,,color_family:Black,23 Sep 2023,5
Mickey C.,,color_family:Black,16 Dec 2022,5
Celine L.,,Color Family:Pink,12 Dec 2021,5
Lim B.,,color_family:White,28 Apr 2024,5
*******953,,Color Family:Pink,14 Jul 2022,5
Foo N.,,color_family:Magenta,29 Sep 2023,5
kellan L.,Good👍👍👍👍👍,color_family:White,05 Jul 2023,5
CHONG K.,,color_family:White,18 Apr 2024,5
R***i,,Color Family:Grey,10 Apr 2022,5
Gayathri G.,,color_family:Black,07 Dec 2022,5
S***.,OK,color_family:Navy Blue,12 Jun 2023,5
Woon C.,,color_family:White,27 Jul 2023,5
Risti,"Convenient earloop design., Comfortable fit and secure., Secure nose clip for better fit., Highly recommended!, Perfect size for adults.,",color_family:Black,06 Jan 2024,5
CHOI S.,Good Good good Good good Good good Good good Good good Good good Good good Good good Good good,Color:Dark Brown,06 Apr 2022,5
June L.,,Color Family:White,29 Nov 2021,5
Cheng L.,,Color Family:Purple,11 Dec 2021,5
Sook C.,,color_family:Pink,11 Aug 2023,5
Hannah O.,Wear this mask since covid time. Good. can breath well with it,color_family:White,12 Jun 2024,5
F A.,,color_family:White,18 Mar 2024,5
E***.,Good service for the seller.. Fast ship out and delivery. Good product.,color_family:Black,23 May 2023,5
KELLY C.,,color_family:White,08 Dec 2023,5
滈柅 刘.,,color_family:Black,10 Oct 2023,5
Woon C.,,color_family:Careion 3D White,12 Nov 2023,5
S***.,Fast delivery and good product quality.  Good bargain and will order again.,color_family:White,10 Aug 2022,5
Chong B.,,color_family:Black,03 Jul 2023,5
Lili Y.,,Color Family:Grey,03 Jan 2022,5
Tan S.,,color_family:Careion 3D White,14 Jun 2023,5
Sharon L.,,color_family:Navy Blue,03 Mar 2023,5
N***.,Tq,color_family:Navy Blue,31 Oct 2022,5
M***.,,Color Family:Navy Blue,23 Dec 2021,5
Chiayoonbing,,Color Family:Red,19 Jul 2022,5
T***.,,color_family:White,07 Nov 2023,5
Hana,,color_family:Black,12 Jul 2023,5
Ng L.,Good service thank for everything,Color Family:Light Brown,22 Apr 2022,5
Opdesh K.,fast delivery,Color Family:Dark Red,16 Jun 2022,5
Kusela K.,,Color Family:Grey,21 Jul 2022,5
Ker A.,,Color Family:Light Brown,14 Jul 2022,5
A***.,"Fast delivery, tq seller",color_family:Black,23 Jun 2023,5
Saiful S.,,Color:Black,06 Feb 2022,5
M***e,,Color:Light blue,10 Apr 2022,5
S***.,barang sudah sampai dan diterima dalam keadaan baik. barangnya cukup. tq seller 😎😎😎,color_family:Black,16 Aug 2023,5
Tee G.,,color_family:Black,07 Apr 2023,5
CH0I Y.,,color_family:Black,30 Mar 2024,5
Yana A.,delivery faster...,Color Family:Black,21 Jun 2022,5
yati M.,"so far ok , cheap and realiable..but delivery lambat skit aje",color_family:Grey,10 Aug 2022,5
J***.,购买这家店的商品很多次了～无限回购～品质还不错的，还会继续购买这家店的商品～邮寄很快也很准时送到家～没有任何损坏问题👍🏻👍🏻👍🏻,color_family:Grey,03 Oct 2023,5
Kumari,,Color Family:Black,20 Jun 2022,5
Merry F.,"Nice and good quality.
Worth it.",Color Family:Navy Blue,12 Jan 2022,5
Thong S.,,color_family:Black,15 Oct 2023,5
Felicia C.,,color_family:Pink,29 Sep 2023,5
0***4,,color_family:Hitam,27 Jul 2023,5
Ann N.,,Color Family:Yellow,14 Jul 2022,5
FONG L.,,color_family:Black,28 Aug 2023,5
SITI A.,brg dh spi dg selamat..penghantaranpun cepat ...sya suka..tq seller....,Color Family:Black,13 May 2022,5
jannatulnajwa,,color_family:Black,18 Aug 2023,5
Anati A.,,color_family:Headloop Orange,24 Nov 2023,5
leong M.,,Color Family:Black,29 Jun 2022,5
Joe H.,,Color Family:Navy Blue,13 Feb 2022,5
Mastura D.,,Color:Black,11 Nov 2021,5
Winni K.,fast delivery,color_family:Headloop Pink,08 May 2023,5
L***.,GOOD KUALITI BARANG SEMUA OK POS PUN CEPAT DAPT THANK SELLER  BARANG SEMUA OK THANK YE NEXT TIME BELI LAGI,color_family:Black,14 Apr 2023,5
Noraishah B.,🌟🌟🌟🌟🌟...terbaik...tq,Color Family:White,21 Nov 2021,5
Miza,Beli 5 Tapi 4 je ade mask 1 lagi plastic kosong . Ughhhh🙄🙄,Color Family:Black,17 Apr 2022,5
1***9,"biruu jeeee agakk teball. yg hitam dan hijau tu macam nipis sikit. lagi 1, yang hijau tu x macam emeraldds hijau gelap tu. dia macam hijauu bertompok. tapi xpela murah",Color Family:Navy Blue,10 Dec 2021,5
gunavathy G.,"Perfect size for adults., Waterproof and dustproof., Comfortable fit and secure., Great quality material.,",color_family:Black,15 Feb 2024,5
LIEW S.,,color_family:Navy Blue,14 Dec 2023,5
May L.,"😷😷😷😷😷😷😷😷😷😷😷👌👌👌👌👌👌👌👌 face mask already come and fast to shipping, thanks seller, stay safe🫠🫠🫠",Color Family:Light blue,16 Jun 2022,5
0***0,,Color Family:White,08 Dec 2021,5
ELVIN T.,,color_family:Black,24 Aug 2023,5
Lee S.,Goods received in good condition 👍👍👍,color_family:Pink,02 Oct 2023,5
SIOK,,color_family:Black,04 Nov 2022,5
Ranjit K.,"Dapat barang dalam keadaan OK, selese utk pakai, tq",Color Family:Navy Blue,01 Dec 2021,5
1***9,,color_family:Pink,18 Jul 2023,5
liew K.,,color_family:Black,30 Sep 2022,5
MOHAMMAD A.,,color_family:Navy Blue,08 Sep 2022,5
Wong K.,,color_family:White,27 Jun 2023,5
Elaine H.,,Color Family:Light blue,27 Apr 2022,5
Hanis,,Color:Grey,09 Jan 2022,5
cik M.,,Color:Dark Brown,01 Apr 2022,5
ong K.,,Color:Green,16 Mar 2022,5
Lai K.,,Color Family:Grey,23 Dec 2021,5
MUHAMMAD I.,,Color Family:Grey,13 Jan 2022,5
Chong G.,Good as usual,color_family:Navy Blue,28 Jul 2023,5
TAN C.,,Color:Navy Blue,24 Dec 2021,5
Kahloon L.,,Color:Grey,24 Feb 2022,5
Y***.,"Great quality material., Perfect size for adults., Effective four-layer filtration.,",color_family:White,4  weeks ago,5
Jc L.,All shades ok except would prefer a lighter shade of pink. 3D masks too small and thin. Value for money.,color_family:Pink,09 Apr 2023,5
yeoh L.,,color_family:White,02 Dec 2023,5
O***.,,color_family:Careion 3D Black,04 May 2023,5
Indriaty I.,,Color Family:Black,23 Dec 2021,5
Cheng L.,"Top seller always.
well DONE!",Color Family:Light green,13 Apr 2022,5
tan S.,,Color Family:Purple,26 Jan 2022,5
1***0,soft good,color_family:Headloop Ombre Gradi,21 Feb 2023,5
IzhamIlias,Barang sudah smpai..cepat smpai walaupon barang di selangor...mgkin keadaan dah semakin okay..order isnin rabu ptg smpai...mantap..barang pown kualiti cun dgn harga...boleh repeat next time...recommended...,Color Family:Navy Blue,22 Dec 2021,5
Lee S.,Goods received in good condition 🙏🏻🙏🏻🙏🏻n fast,color_family:Purple,02 Oct 2023,5
R***.,,color_family:Black,01 Apr 2023,5
Yongyong G.,,color_family:White,26 Nov 2023,5
0***6,item came with good quality.. Thanks Seller,Color:Grey,30 Dec 2021,5
A***.,,Color Family:Black,02 Dec 2021,5
0***2,,color_family:Black,08 Feb 2024,5
C***.,,color_family:White,14 Apr 2023,5
Woon C.,,color_family:Careion 3D Black,30 Jun 2023,5
s***a,da sampai mask.. puas hati.. Thank you ya. 👏👏👏👏👏👏👏👏👏👏,Color:Grey,17 Dec 2021,5
Phum K.,,color_family:White,29 Mar 2024,5
Ng C.,,color_family:White,04 Mar 2023,5
Serena L.,,Color Family:White,20 Dec 2021,5
Tee G.,,color_family:Grey,03 Jul 2023,5
P***g,"nice product colour is quality also👍👍👍
fast delivery 👍👍
cheaper price 👍👍👍👍",Color Family:White,03 Dec 2021,5
Ashiqin,,color_family:Headloop Light Brown,03 Sep 2022,5
yanyong,,Color Family:White,31 May 2022,5
Woon C.,,color_family:Careion 3D White,21 Aug 2023,5
Pek W.,,Color Family:Grey,29 Dec 2021,5
Gay C.,,Color Family:Pink,05 May 2022,5
S***h,,color_family:Black,03 Sep 2023,5
wallace K.,"Great product, good packaging and fast delivery will repurchase again",color_family:White,16 Nov 2023,5
Chin L.,,color_family:Pink,13 Feb 2023,5
𝑆𝐼𝑇𝐼 ?.,,color_family:Black,26 Oct 2023,5
kar Y.,,Color Family:Grey,29 May 2022,5
Nurul,,Color Family:Grey,25 Apr 2022,5
Ang E.,,color_family:Black,03 Dec 2022,5
*******454,,Color:Black,29 Apr 2022,5
Rosilah B.,,Color:Black,20 Apr 2022,5
Nabila A.,,color_family:Merah jambu,16 Apr 2023,5
Miss M.,,Color:Yellow,23 Dec 2021,5
Mey L.,good,color_family:Pink,15 May 2023,5
L***.,"Fast delivery, items received in good condition, good value for money.",color_family:White,20 May 2024,5
Chia Y.,,color_family:Black,29 Mar 2024,5
vivian T.,,color_family:Grey,10 Dec 2023,5
Calvin G.,,color_family:White,07 Mar 2024,5
Chan W.,,Color Family:Grey,12 Jul 2022,5
*******570,,color_family:Headloop Grey,18 Oct 2022,5
Chong B.,,color_family:Black,03 Oct 2023,5
Indri R.,,Color Family:Merah jambu,28 May 2022,5
Nisibeo,,color_family:White,23 May 2024,5
天***.,"received in good condition. thank you so
 much.however some more one year baru expired.",color_family:White,11 Oct 2023,5
CHOI S.,Good good Good good Good good Good good Good good Good good Good good,Color Family:Navy Blue,05 Dec 2021,5
Budak K.,,Color Family:Red,18 Feb 2022,5
Mary G.,,color_family:White,05 Aug 2023,5
Gaya N.,,Color:Black,20 Apr 2022,5
*******813,,Color:Light blue,05 Mar 2022,5
Ajar A.,,color_family:Navy Blue,31 Jul 2023,5
Rosslinda A.,Consider fast delivery during Deepavali and weekend. Seller gave 10 pcs. Thanks seller and courier. Comfy to wear. Cover nose and upper chin. Easy to breath.,Color Family:White,09 Nov 2021,5
********888,,color_family:Black,26 Jan 2023,5
Alice Q.,,color_family:Careion 3D Black,11 Jun 2023,5
Thnaletchumy R.,,color_family:Black,04 Jun 2023,5
Noor S.,,Color Family:White,26 May 2022,5
老药坊,,color_family:Black,30 Oct 2022,5
roshidah A.,,color_family:Grey,20 Nov 2022,5
mastura,,Color Family:Black,07 Jan 2022,5
********994,terbaik..cepat je smpai..tq yee..sgt sgt bagus.nnty boley repeat order lagi...recommanded..,Color Family:Black,13 May 2022,5
Rozidah,,Color Family:Purple,07 Feb 2022,5
kahfai73,,color_family:White,21 Jun 2023,5
Yu J.,,color_family:White,04 Oct 2023,5
cheng H.,,color_family:Black,31 Mar 2023,5
Sharifah S.,,Color Family:Purple,08 Jan 2022,5
*******790,,Color:Black,20 Jan 2022,5
滈柅 刘.,,color_family:Pink,10 Oct 2023,5
Najahie,"pembungkusan yg kemas, penghantaran yg cepat.... Good Good Good",color_family:Headloop Purple,19 Nov 2023,5
R***n,Mask okay tp post out lambat sikit.. sikit je tp masih dlm tempoh nya lagi.. servis baikk and kualiti terbaik,Color Family:Black,17 Apr 2022,5
N***.,,Color Family:Black,06 Apr 2022,5
vivian T.,,color_family:Navy Blue,21 Sep 2023,5
Iza,Thanks,Color Family:Pink,07 Feb 2022,5
J***.,"Fast delivery. The mask not so thin like some other seller, worth the price paid.",Color Family:Purple,20 Dec 2021,5
min,good products,Color Family:White,14 Jan 2022,5
Lam C.,Fast delivery! Good packing! Nice product! Thanks everyone with this deal!,color_family:Black,04 Nov 2023,5
Vijay,Vrey bed experience. i ordered 20 packets but i received 18 packets. seller is very bed,Color Family:Black,06 Jan 2022,5
y***n,good,color_family:Pink,09 May 2023,5
may M.,,color_family:White,23 Nov 2023,5
Kusela K.,,Color Family:Black,02 Jun 2022,5
Cristin M.,,color_family:Black,20 Oct 2022,5
********898,收到了谢谢,Color:White,19 May 2022,5
1***7,,color_family:Black,21 May 2023,5
Chiewteng Y.,,color_family:Grey,11 Nov 2022,5
Ricardo C.,,Color Family:White,16 Jun 2022,5
F C.,,Color Family:Green,20 Apr 2022,5
1***5,,Color Family:Black,11 Nov 2021,5
Tomson T.,,color_family:Grey,17 Nov 2022,5
Steve L.,,Color Family:Dark Salmon,27 Apr 2022,5
Hon L.,,Color Family:Black,30 May 2022,5
Adil K.,,Color Family:White,29 Jan 2022,5
Emily W.,,color_family:Purple,24 Jul 2023,5
CHOI S.,Good Good good Good good Good good Good good Good good Good good Good good Good good,Color:Grey,31 Mar 2022,5
Cheng L.,"still f best among others.
seller respond well with d feedback and overall .....
U r still top seller.tq",Color Family:Black,08 Jul 2022,5
Mok C.,,color_family:Navy Blue,26 Sep 2023,5
Cheong C.,Fast delivery.. Received in good condition.. Well wrapped by seller.. TQ,color_family:Black,06 Jan 2024,5
NurHanis A.,,Color Family:Black,08 Feb 2022,5
Mandy,,color_family:White,06 Nov 2023,5
KY C.,,Color Family:Light Brown,14 Jul 2022,5
HAPPY T.,Received with gd condition,color_family:White,18 Mar 2023,5
Siau K.,"Bought 10 sets, but only deliver 9 sets.",Color Family:Grey,14 Jul 2022,5
faizalhawaris,,Color Family:Black,27 Jan 2022,5
Super I.,,color_family:Black,16 May 2023,5
CH0I Y.,,color_family:Grey,08 May 2023,5
Salfarina B.,"Stylish black color.,",color_family:Black,19 Nov 2023,5
M***.,biasa jer bila pakai..cuma tak puashati sebab yang NAVY BLUE belum sampai lagi.,Color:Dark Red,19 Feb 2022,5
Derek K.,,color_family:White,23 Aug 2022,5
Yarday S.,,Color Family:Black,16 Dec 2021,5
Nisah B.,tq seller.bungkusan dibungkus rapi.pasti akan repeat order lagi.,Color Family:Black,05 Jun 2022,5
Law P.,,Color Family:Green,14 Jul 2022,5
S***i,,Color Family:Grey,08 Dec 2021,5
Athirah T.,,Color Family:WhitePattern20PCS,12 Jul 2022,5
Ng L.,fast delivery and price is resonable..,color_family:White,07 Nov 2023,5
Sharneeza F.,,color_family:Black,14 Apr 2024,5
********120,"fast Delivery,good quality,can choice this shop❤️❤️❤️❤️",Color Family:Black,11 Apr 2022,5
Liza K.,,Color Family:Black,12 Jul 2022,5
sukartini S.,,Color Family:Pink,30 Dec 2021,5
KELLY C.,,color_family:Purple,08 Dec 2023,5
Nur H.,,Color Family:Pink,18 Dec 2021,5
Peremavathy,,Color Family:Navy Blue,09 Apr 2022,5
Chin P.,,Color Family:Black,12 Apr 2022,5
0***0,,color_family:Grey,02 Mar 2023,5
Yaya Y.,,color_family:Black,17 Dec 2022,5
Jocelyn C.,,Color Family:Green,13 Jun 2022,5
K***M,Received with fast delivery . Packed well same in photo.  very good product . Good value  price.,color_family:Purple,16 Jun 2023,5
O***.,nicely packed,color_family:White,18 Nov 2023,5
Hung X.,,color_family:Black,23 Nov 2022,5
N***M,,color_family:BlackPattern20PCS,27 Sep 2022,5
norazmawati B.,,Color Family:Black,18 Apr 2022,5
*******776,,color_family:Black,09 Sep 2023,5
1***6,good quality,Color Family:Navy Blue,16 Dec 2021,5
Sui L.,,color_family:White,27 May 2023,5
Kyin K.,,color_family:Black,17 Jun 2024,5
Nazrey,,color_family:Grey,09 Jun 2023,5
*******819,,color_family:Black,15 May 2024,5
Lan L.,,color_family:Black,10 Apr 2024,5
1***2,,Color Family:Dark Brown,14 May 2022,5
Siti S.,tqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtqtq,Color:Light blue,03 Apr 2022,5
Ah W.,,color_family:Dark blue,30 Jul 2023,5
cheng Y.,,color_family:White,07 Dec 2022,5
Nur I.,bagusss...seller terbaik..barang yang dihantar cukup dan betul semua ...terima kasih seller dan courier..will repeat the order soon!,color_family:Black,22 Sep 2023,5
Siti N.,,color_family:Navy Blue,26 Oct 2022,5
Joe C.,,color_family:Black,3  weeks ago,5
Santha B.,,color_family:Black,21 Sep 2022,5
M***.,,color_family:Black,30 Sep 2022,5
Thirunavukarasu,thin but it's ok,Color Family:Black,12 Jun 2022,5
Sin V.,,color_family:Black,7  days ago,5
A***s,,Color Family:Grey,17 Mar 2022,5
tracy,,Color Family:Yellow,12 Mar 2022,5
Ah Z.,,color_family:Black,26 Sep 2023,5
Min Y.,Repeated order good!!! 👍👍👍,color_family:Black,25 Nov 2022,5
Noor F.,,Color Family:Navy Blue,10 Jan 2022,5
1***1,,Color Family:White,16 Nov 2021,5
syazuah R.,,Color Family:White,23 Jul 2022,5
Che A.,,color_family:White,22 May 2024,5
ika,,Color:Black,26 Nov 2021,5
yanyong,,color_family:Black,30 Aug 2022,5
V***.,"Comfortable fit and secure.,",color_family:White,2  weeks ago,5
1***9,,color_family:Black,28 May 2023,5
Hazhar B.,,Color Family:Black,12 Feb 2022,5
Tsen N.,东西已经安全收到了，我很满意和喜欢。谢谢！😃👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,Color Family:Grey,16 Dec 2021,5
Nabila A.,,color_family:Navy Blue,23 Apr 2023,5
W***.,good good good,color_family:Navy Blue,05 Sep 2022,5
Rachel N.,,Color Family:White,03 Feb 2022,5
Cheryl L.,,Color:Dark Brown,17 Feb 2022,5
rasyidah B.,suami suka..warna hitam tak kotor,Color Family:Black,05 Dec 2021,5
N***.,mask yg diterima semua okay..  saya puashati 😊,Color Family:Navy Blue,04 Feb 2022,5
I***.,,color_family:Black,05 Feb 2023,5
Jian Y.,,color_family:Black,11 Nov 2023,5
hohqianhui,,Color Family:Light Brown,13 Jun 2022,5
Ah W.,,color_family:Grey,30 Jul 2023,5
BC K.,,color_family:Headloop Darkblue,24 Jul 2023,5
Tan S.,,color_family:White,06 Dec 2022,5
Kimwi T.,,Color Family:Black,24 Nov 2021,5
Leong Y.,,color_family:Black,12 Mar 2024,5
miss W.,,color_family:Black,03 Feb 2024,5
老药坊,,color_family:Grey,06 Oct 2022,5
Rafeeq H.,,color_family:Black,06 Nov 2023,5
vino,,Color:White,04 Feb 2022,5
Chng A.,,Color Family:Black,12 Dec 2021,5
Ngan G.,,Color Family:Black,20 Mar 2022,5
Tan K.,Good product quality good value for money fast delivery good,color_family:Light Brown,26 Apr 2023,5
Pankey L.,,color_family:Purple,03 Oct 2023,5
xiong,,color_family:Black,19 Aug 2022,5
Karishmma S.,,Color Family:Grey,12 Jan 2022,5
Pankey L.,,color_family:Magenta,01 Oct 2023,5
0***5,,color_family:Black,13 Oct 2023,5
Deeno E.,,color_family:Headloop White,21 Jan 2023,5
1***4,dah sampai tadi 👍,Color Family:Light Brown,12 Jul 2022,5
F***y,"Easy to wear and remove., Waterproof and dustproof., Highly recommended!,",color_family:White,15 Nov 2023,5
Woon C.,,color_family:White,10 Sep 2023,5
SAMMEEYEE,,color_family:Careion 3D White,22 Oct 2023,5
S***.,,color_family:Black,13 Jun 2023,5
seahing L.,,color_family:Dark Brown,27 Feb 2023,5
Erene K.,很快收到快递，一分钱一分货，比之前买的稍微单薄了一点，不过，还是可以用啦！下次还是买回比较后的，暂时用玩先了，,color_family:Black,26 May 2024,5
Kassim B.,,color_family:Black,29 Mar 2024,5
Shok H.,包裹已安全收到，货物无损，thank you,Color Family:Purple,14 Jul 2022,5
Ong G.,,color_family:Red,22 Mar 2023,5
Cheng L.,,color_family:Careion 3D White,18 May 2023,5
Durgasinii S.,"Perfect size for adults., Comfortable fit and secure., Great quality material.,",color_family:Black,21 Jan 2024,5
Chu A.,,color_family:Black,28 Jun 2023,5
Yee W.,,Color Family:Navy Blue,16 Apr 2022,5
Fiona C.,,color_family:Navy Blue,06 Sep 2022,5
Emma,tqvm,Color Family:Dark Brown,19 Feb 2022,5
Aman K.,,Color Family:Black,28 Jun 2022,5
*******085,,color_family:Light Brown,16 Apr 2023,5
Mohd F.,,Color Family:Headloop Purple,08 May 2022,5
J***.,,Color Family:Black,12 Jul 2022,5
wk S.,,color_family:Black,15 Mar 2023,5
Wong M.,"Fast delivery, nice seller respond. Item receive in correct quantity and good quality. Thanks",color_family:Careion 3D Black,16 Oct 2023,5
Lim M.,,Color Family:Light blue,16 Jun 2022,5
Kevin L.,,color_family:Black,18 Mar 2023,5
Chu A.,便宜又好用,color_family:Black,28 Jun 2023,5
KAVINTHARAN,yeah nice thank you so much💙,Color Family:Black,28 May 2022,5
Ng Y.,,Color Family:White,15 Apr 2022,5
Ah Z.,"Great quality material., Comfortable fit and secure., Stylish black color.,",color_family:Black,07 Jun 2024,5
Ayuni F.,Terbaik👍👍,Color Family:Black,16 Nov 2021,5
intan S.,,Color Family:White,02 Jun 2022,5
1***2,,color_family:Black,16 Oct 2023,5
irdina,,Color Family:Black,11 Apr 2022,5
Shahril S.,,Color Family:Black,01 Feb 2022,5
Salfarina B.,"Convenient earloop design., Convenient earloop design.,",color_family:Black,19 Nov 2023,5
1***4,,color_family:Black,24 Sep 2023,5
