Name,Review,SkuInfo,Date,StarCount
Adeline T.,Received in good condition… good value for money… nice n comfortable mask,Color Family:White,05 Aug 2022,5
Ceisya U.,terima kasih seller face mask dah sampai 👍 bungkusan ok lah..,Color Family:BlackPattern20PCS,03 Aug 2022,5
A***.,"My bad for buying cheap mask.
The quality of the mask is very thin. Really not suitable. 
I think kitchen towel is thicker than the mask 😂",Color Family:Black,29 Jul 2022,5
Tinakumari S.,Received the items safely...Thank you seller for the fast delivery....,Color Family:Dark Brown,28 Jul 2022,5
A***.,MCMC: Pandangan anda dihargai. Sertai Rundingan Awam Rangka Kerja Identiti Digital Nasional di,Color Family:Grey,22 Jul 2022,5
J***.,"Mask really cheap, I all the time wear this and feel protected. Although the smell is bad, but the price reasonable so cannot complaint.",Color Family:Light Brown,30 Jun 2022,5
susilawati,"barang dah smpai dah boss 
x sempat nak cek nak kena review terus ni
harap semua ok boss
⭐⭐⭐⭐⭐",Color Family:Headloop Purple,29 Jun 2022,5
chockvuihen,大家好此产品非常的不错。品质也很好。大家可以多多支持。运输方面也可以。不快不慢？以这个价钱买到这样的东西已经很好了。人非常满意。大家多多支持。卖家。在这里恭祝大家身体健康。,Color Family:Black,25 Jun 2022,5
Steph H.,"parcel received in good condition.i bought 13; different colour . 4 layer mask not the thin type like other seller ..Worth to buy .rm1.05 for 10 pcs .
tq seller
tq Lazada
tq LELlexpress",Color Family:Red,23 Jun 2022,5
Koo S.,"cheaper than other places, received with good condition,will buy it again",Color Family:White,23 Jun 2022,5
susilawati,"thankyou boss barang semua dah sampai semua ok
nanti boleh reaper lagi",Color Family:Orange,16 Jun 2022,5
R***a,"brng cukup,,no comments laa dah bnyk kali beli kat seller ni,,sbb harga murah sngt2 5 binatang laa sy bagi, TQ seller N courier terbaik",Color Family:Headloop Pink,09 Jun 2022,5
aida,thank you seller... Fast Delivery and good service,Color Family:Grey,11 May 2022,5
1***0,Sedih lah senah ingatkan tengah tengah tu takde belah. Rupanya hadoooo. Confusing phots🙄,Color Family:Black,15 Apr 2022,5
Waniey S.,Ok sangat,Color:Black,13 Apr 2022,5
S***.,barang sampai dengan selamatnya tq lain kali boleh order lagi,Color:White,09 Apr 2022,5
1***7,good product,Color Family:Black,22 Feb 2022,5
Joann Y.,Good product of quality. Good value for money and fast delivery,Color:White,18 Feb 2022,5
Phoebe,"5-6 workings days to arrive..........
Looks good.............",Color Family:Grey,18 Feb 2022,5
*******433,"borong banyak siki,senang nak micing dengan warna baju 😁😁..ok la harga rakyat marhaen..mask yang warna putih tebal sikit dari yang tulisan cina tu.apa pun tengkiuuuuuuu saller",Color Family:White,18 Feb 2022,5
R***.,Good. Will buy again,Color Family:White,10 Feb 2022,5
T***k,"RM0.00 PONDOK TAHFIZ AL FATEH Salam Jumaat. Jom menyumbang RM50, RM100 atau sebanyaknya pada hari yang mulia ini. Klik sini utk menyumbang> ezy.la/SedekahJumaat RM0.00 PONDOK TAHFIZ AL FATEH Salam Jumaat. Jom menyumbang RM50, RM100 atau sebanyaknya pada hari yang mulia ini. Klik sini utk menyumbang> ezy.la/SedekahJumaat",Color Family:Black,03 Mar 2022,5
A***.,brg dah sampai...tpi sgt² kecewa...order 100 pcs black colour..n 100pcs  white colour...sampai smuanya white colour...dah chat bgi tahu...secara terperinci pn masih salah .... cukup semua....harap seller lbh berhati²....,Color Family:Black,27 Jul 2022,5
O***.,"The quality so thick compared with previous and some of the package is 10 pieces, only 9 pieces.",color_family:Pink,09 Sep 2022,5
L***.,Fast delivery. Received in good condition. Valuable purchased.,color_family:White,14 Oct 2022,5
m***.,Good product quality…. Good value for money…. Fast delivery…. Excellent service by seller….,Color Family:Black,14 Jul 2022,5
tan B.,Ordered received with nice packaging thanks seller for fast delivery,color_family:Light green,26 Aug 2022,5
YOGESWARAN A.,"I buy few mask, some are really very good quality but some are very thin, value for money",color_family:Dark Brown,17 Sep 2022,5
Princess D.,Love the vibrant colours because can match with my clothes..,color_family:Yellow,24 Aug 2022,5
rashidahibrahim,"barang sudah diterima dengan selamat,  bilangan cukup dan saya berpuas hati",Color Family:White,28 Jan 2022,5
Liliah B.,condition okay good banyak Kali repeat order anak suka pakai,Color Family:Black,14 May 2022,5
Yeap S.,"banyak masalah , bila beli kena berhati-hati, tapi seller ok, ada masalah minta saya pulang balik , tapi mask sudah habis nak guna , jadi tak ada pulang, sila business baik baik 😞😞😞😞😞",Color Family:Black,13 Jul 2022,5
Ailing M.,Mask 4 Layer 😷😷Quality no bad🤩 🤩But Very thin 🤭🤭🤔🤔🤔,Color Family:White,08 Jul 2022,5
Jeanie C.,sorry for not related pictures but definitely good product and fast delivery,color_family:White,02 Sep 2022,5
Siti N.,"Penghantaran yang sangat cepat
Semua item mencukupi dan sampai dalam keadaan baik
Sangat murah dan sangat berbaloi
Terima kasih seller and lazada",Color Family:TiffanyPattern20PCS,12 Jul 2022,5
KHAIRUL,"sangat bagus covid dpt di bendung, tebal tpi senang bernafas, warna warni sesuai pakai dgn pebaga jenis baju utk di padankan, harga murah, kualiti superb, extra handsome kalau pakai facemask ni",Color Family:White,05 Jul 2022,5
j***.,Very disappointed after third time reorder the mask.This time quality is not same as previous order.Look like two layers only.,color_family:White,20 Aug 2022,5
R***.,"Perfect size for adults, Effective four-layer filtration, High-quality materials used, Easy to wear and fold,",color_family:Red,16 Nov 2023,5
Ng K.,"Good delivery,Good quality product,Good value money,Good seller",color_family:White,17 Jan 2024,5
Ng K.,"Good delivery,Good quality product,Good value money,Good seller",color_family:Black,14 Jan 2024,5
Ng K.,"Good delivery,Good quality product,Good Seller,Good value money",color_family:Grey,05 Jan 2024,5
Ah K.,Delivery very fast. Received with good condition. No damage. Worth it and cheap.,color_family:Black,13 Sep 2022,5
J***w,thank you so much worth for money thank you so much worth for money,color_family:Black,18 Jan 2024,4
Ng K.,"Good delivery,Good quality product,Good value money,Good seller",color_family:White,06 Jan 2024,5
1***7,"Good product
Fast delivery
Thank you free gift
Satisfied
Fast response",color_family:Black,12 Dec 2023,5
1***7,"Good product
Fast delivery
Satisfied
Good response
Reasonable price",color_family:Navy Blue,12 Dec 2023,5
Joanne L.,Goods received in good condition and super fast delivery.Thank you seller.,color_family:White,09 Dec 2023,5
Howard,"good quality. fast delivery. buy more next time. awesome. great
 cool.",Color Family:Light Green,12 Jan 2022,5
R***.,"vwry fadt delivery,will support again",color_family:Black,15 Feb 2024,5
R***.,"very fast delivery,good  service,juz order one day then receive,tq seller",color_family:Black,07 Dec 2023,5
MAZ'IN,terbaik,Color:Navy Blue,12 Apr 2022,5
CHENG F.,Good products cheap piece for daily use money save lot from lazada,color_family:Careion 3D White,18 Dec 2023,5
JESS,Good quality and cheap price from lazada worth it to buy and use,color_family:Careion 3D White,18 Dec 2023,5
Ng K.,"Good delivery,Good quality product,Good value money,Good seller",color_family:Navy Blue,16 Dec 2023,5
LeeFong98,Well packaging Good product quality Good value for money Fast delivery,color_family:White,29 Nov 2023,5
Ng K.,"Good delivery,Good quality product,Good value money,Good seller",color_family:Grey,14 Dec 2023,5
L***.,I bought a few times from this seller. Good product quality and reasonable price.,color_family:White,27 Oct 2023,4
T***.,"The seller is very fast in shipping, and the KF94 masks are comfortable while wearing, all arrived safely with accurate quantity.  Will revisit again in near future~👍🏻",color_family:White,05 Oct 2023,5
Sandaruwan T.,thank you sellar good quality 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍 👍,color_family:Black,13 Nov 2023,5
K***.,"fast delivery, good packaging and received in good condition",color_family:White,22 Mar 2023,5
K***.,"fast delivery, good packaging and received in good condition",color_family:White,22 Mar 2023,5
L***.,要卡其色给粉色😅😅😅😅没货了也没跟买家商量一下，直接发货真的无语，口罩还很薄，价格就这样，看你们的需求，反正我是不会再回购,color_family:Dark Salmon,14 Aug 2022,5
whitney,quality not really abit thin but colour same as pic and what i expect,color_family:Pink,27 Nov 2022,5
Zamri B.,"tebal, penghantaran pantas terbaik 👍👍👍👍",Color:Black,03 Apr 2022,5
CheAni,"barang sampai dengan selamat penghantaran yang cepat 
thank you seller",Color:Grey,27 Mar 2022,5
J***.,Good product quality and good value for money.  May buy again from the seller,color_family:Light Brown,26 Feb 2023,5
L***.,"Order 09/03/2023
Received 15/03/2023
Fast Delivery
Quality OK 👍
Value for money
I shall certainly order from your shop again in future😄",color_family:Light Brown,19 Mar 2023,5
YOGESWARAN A.,"Good, thick",color_family:Dark Brown,12 Mar 2023,5
Muhammad Z.,sangat berpuas hati dengan apa yang di beli harga pun murah.. terima kasih kepada semua,Color:Yellow,17 Apr 2022,5
C***L,Pretty light green colour. Looks good. Inside have 10 masks.,color_family:Light green,23 Mar 2023,5
Aisyah H.,memang suka sangat beli mask kat sinii! beli banyak banyak terus buat stockk . murahh dah berbaloi,color_family:Black,03 Oct 2023,5
J***g,very fast delivery from the seller for this product and good value for money,color_family:Purple,09 Nov 2023,5
J***g,very fast delivery from the seller for this product and good value for money,color_family:Red,07 Nov 2023,5
Loh L.,I bought from this seller a few times. Good product quality and fast delivery.,color_family:Careion 3D White,27 Oct 2023,4
Leong H.,Gooodddddddddddddddddddddddddddddddddddddddddddddddd,color_family:Navy Blue,11 Dec 2023,5
f***.,good..warna tak terlampau terang..ok..boleh repeat lagi,color_family:Purple,07 Dec 2023,5
N***.,Received in good condition. Good quality and value for money,color_family:Careion 3D White,13 Nov 2023,5
N***.,Received in good condition. Good quality and value for money,color_family:Careion 3D Black,13 Nov 2023,5
S***.,"Very fast delivery,good value for product,good service for sellers,thanks",color_family:Black,25 Oct 2023,5
S***.,"Very fast delivery,good value for product,good service for sellers,thanks",color_family:Purple,25 Oct 2023,5
S***.,"Very fast delivery,good value for product,good service for sellers,thanks",color_family:White,25 Oct 2023,5
jazz L.,Very Comfortable for wear,color_family:Black,3  weeks ago,3
Rani L.,"sorry to say, i oder lain u hantar lain, .i wan return the parcel with mask. bcz i oder black mask without tali but u send me white mask with tali.",color_family:Black,18 Aug 2023,5
Dhan S.,kati ramro mask  hoahajur ko lagi xito magaunosh xito ahilenoi hae,color_family:Red,27 Oct 2023,5
Siti N.,Fast delivery and item received in good condition with the same amount of purchases,color_family:Headloop Black,22 Sep 2023,5
B***.,Fast delivery. Received the product in good packing condition.,color_family:White,28 Oct 2023,5
B***.,Fast delivery. Received the product in good packing condition.,color_family:Black,28 Oct 2023,5
guest,"barang ok,tapi bila sampai plastik dah koyak",color_family:Black,06 Dec 2023,5
guest,"barang ok,tapi bila sampai plastik dah koyak",color_family:Grey,06 Dec 2023,5
guest,"barang ok, tapi bila sampai plastik dah koyak",color_family:Purple,06 Dec 2023,5
guest,"barang ok,tapi bila sampai plastik dah koyak",color_family:Navy Blue,06 Dec 2023,5
S***.,Really fast delivery and the items were received in good condition 👍 Thank you seller 🙂,color_family:Black,28 Aug 2023,5
Nazrul,Kali ke-3 Order dari seller ni...Trusted...Kualiti baik tak mudah putus dan selesa...Terbaik....,color_family:White,18 Aug 2023,5
Nazrul,Kali ke-3 Order dari seller ni...Trusted.... Kualiti pon okay tak mudah putus...Terbaik....,color_family:Black,18 Aug 2023,5
N***.,"ordered: 1 October 2023
received: 4 October 2023

completed 20 sets",color_family:Black,04 Oct 2023,5
N***.,"Ordered: 1st October 2023
Received: 4th October 2023

Completed set",color_family:Navy Blue,04 Oct 2023,5
Nia N.,barang dah sampai dengan selamat di terima dalam keadaan baik terima kasih,color_family:Black,04 Oct 2023,5
Nia N.,barang dah sampai dengan selamat di terima dalam keadaan baik terima kasih,color_family:Grey,04 Oct 2023,5
Nia N.,barang dah sampai dengan selamat di terima dalam keadaan baik terima kasih,color_family:Pink,04 Oct 2023,5
Nia N.,barang dah sampai dengan selamat di terima dalam keadaan baik terima kasih,color_family:Navy Blue,04 Oct 2023,5
Nicole S.,Overall ok. Received 1 pack of masks with just 6 instead of 10. So 4 stars.,color_family:Black,02 Oct 2023,4
adam Y.,Lain kali Tolong letak dlm grill rumah saya. Jgn letak kat peti surat. Dah banyak kes parcel kena curi kat peti surat,color_family:Black,05 Aug 2023,5
Arretha,I ordered pink n navy blue colour but i get all grey color. I'm quite disappointed. Not yet use so the quality don't know yet.,color_family:Pink,28 Jul 2023,5
abdul R.,"Comfortable fit and stylish design,",color_family:Black,09 Dec 2023,5
M***.,Order cepat sampai…dapat seperti gambar….Akan repeat order lagi,color_family:Navy Blue,16 Oct 2023,5
bhappy,Already received the product. Product received in good condition.,color_family:Red,14 Oct 2023,5
bhappy,Already received the product. Product received in good condition.,color_family:Black,14 Oct 2023,5
Sandaruwan T.,thank you sellar ..good quality good 👍 good 👍 good 👍 good good 👍 👍 👍 👍,color_family:Black,15 Sep 2023,5
Kh L.,"Product - As advertised. 

Delivery and packaging - Delivery take almost a week and packed normal.",color_family:Navy Blue,13 Jun 2023,5
M***.,"Ordered on 30/05/23 & delivered on 02/06/23. 3rd purchase - very well priced. Quite soft, not rough on facial skin.",color_family:Grey,07 Jun 2023,5
a***z,"RM0.00 CIMB: Feeling for a quick bite? We've got you! Head up to CBTL, Old China, HEJAU & many more with CIMB amazing deals! More Info: CIMB Deals Website.",color_family:Careion 3D Black,08 Jun 2023,5
Shane W.,Happy to receive the item in good condition and protection. Satisfied with the good quality product and value for money. Fast delivery. Highly recommended.👍👍👍,color_family:Grey,28 May 2023,5
c***.,"KF94 Korea Mask 4 LAYER Disposable Earloop Face Mask KF94 Pelitup Muka/ KF94 (10PCS)
color_family:Careion 3D Black  ini saya sudah dapat dalam keadaan baik,saya rasa sangat puas hati,berbaloi dengan harga , terima kasih seller dan lazada.",color_family:Careion 3D Black,26 May 2023,5
david W.,Items received in good condition. Thanks seller for correct quantity and colour assortment. Will definitely repeat order if required.,color_family:Grey,25 May 2023,5
w***.,"KF94 Korea Mask 4 LAYER Disposable Earloop Face Mask KF94 Pelitup Muka/ KF94 (10PCS)
color_family:Careion 3D White, ini saya sudah dapat dalam keadaan baik,saya rasa sangat puas hati,berbaloi dengan harga , terima kasih seller dan lazada",color_family:Careion 3D White,26 May 2023,5
T***.,received all in good order and condition.  affordable pricing and speedy delivery.  bought many times.,color_family:Grey,25 May 2023,5
1***5,items received in good condition 👍 just seller send it out late 😓 missing one pack but it's ok. thanks seller and Lazada,color_family:Careion 3D Black,12 May 2023,5
Junwei Y.,"bad delivery. The parcel damaged when we get it from delivery man. Also I bought 16 packs of mask, but only get 15 packs, 1 pack was missing.",color_family:Black,11 May 2023,5
Mark C.,"Received the products in good conditions, quality not bad. Been repurchase from this seller for many times.",color_family:Black,05 Jun 2023,5
N***.,"order 15 paket, 1 paket rupa da mcm kena gigit tikus ke ape x tau la..nak ckp courier, plastik tu elok je..paket yg lain pon okay je..try pakai mask yg kedut seribu ni da mcm ape da...",color_family:Black,08 May 2023,5
n***s,"smpai dlm keadaan yg baik,  delivery agak lambat , kualiti ok nice , mask ok just nipis la , buy sokay sbb skrng pun jarang dh nak pkai mask ye , just beli for incase mask kt umah ni abis ke so, apapun tq seller",color_family:Hitam,08 May 2023,5
宋***家,"Fast shipment and item received in excellent condition!! Excellent seller, highly recommended!! AA+++",color_family:Black,05 May 2023,5
M***.,Ordered on 23/04/23 & delivered on 27/04/23.  Correct type & no. of packs but the pack contents were not counted. Second purchase but the current black ones felt thinner than my previous batch of grey masks.,color_family:Black,30 Apr 2023,5
J***.,well delivered and well packaged. light weight as well and I really enjoy using it. I bought 10 packs in total haha,color_family:Navy Blue,17 May 2023,5
I***.,Received the mask which was well packed buy looks slightly different from picture advertised. Earloop is white color and not black.,color_family:Dark Red,19 Apr 2023,5
*******935,"dear seller, i buy  black color mask 12pack, white color 12 pack and light brown color 5 pack. how come i never received any 12 pack black color mask ? lls help to check n revert to me. thanks.",color_family:Light Brown,22 Apr 2023,2
Janice T.,"Fast delivery and well packed. Is a new stocks, manufacturing date is 02/2023. Value for the money. Thank you seller.",color_family:White,18 Apr 2023,5
*******173,"pesaanan telah dterima,kualiti bagas dan cukup kuantitinya ...tq👍👍👍👍👍🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾😷😷😷😷😷",color_family:Dark Salmon,15 Apr 2023,5
Vinzy B.,Fast delivery.. good packaging.. seller response fast.. good value for money.. good product quality..,color_family:Black,14 Apr 2023,5
c***.,"the parcel arrived with yellow flash tape and some punctures holes on the black plastic. when I opened the parcel, 2 of 5 kids face mask were opened with the face mask exposed outside.  out of suspicios, i counted all the packs. 15 packs black adult face mask were correct,  but 2 packs out of 5 kids face mask have only 9 in each pack.",color_family:Kid Random Pattern,09 Apr 2023,5
H***.,Packaging is ok. Price is reasonable. Just that the colour is not accurate but is disposal mask..so no big issue,color_family:Black,04 Apr 2023,4
Christina C.,"quality is the same everywhere in the same packaging seems.  but the color is.... not my screen issue, just not the color i ordered.. anyway, not that a big deal...",color_family:Dark Red,07 Apr 2023,4
M***.,worth buying and very fast delivery. Will support again,color_family:Black,01 Nov 2023,5
MEi W.,"High-quality materials used, Perfect size for adults, Comfortable fit and stylish design, Effective four-layer filtration,",color_family:White,7  days ago,5
Sankarganesh,"Variety of colors to choose from, Effective four-layer filtration, Comfortable fit and stylish design, Waterproof and breathable mask,",color_family:Black,1  week ago,5
TENGKU K.,RM0 AMAN PALESTIN: sertai WAKAF Ramadan RM10 pd hari JUMAAT BINA Masjid di Lubnan utk pelarian Syria.Boleh NIAT wakaf utk diri-mak&ayah KLIK  go.my/aX9iuG3,color_family:Black,08 Apr 2023,5
fathi,"Comfortable fit and stylish design,",color_family:Grey,04 Dec 2023,5
L***.,Received the package in good condition. Soft. Will support again.,color_family:White,29 Sep 2023,5
L***.,Received the package in good condition. Soft. Will support again.,color_family:Black,29 Sep 2023,5
Eddie T.,Good seller fast deliveryGood seller fast deliveryGood seller fast delivery,color_family:Black,20 Sep 2023,5
Eddie T.,Good seller fast deliveryGood seller fast deliveryGood seller fast delivery,color_family:Careion 3D Black,18 Sep 2023,5
Eddie T.,Good seller fast deliveryGood seller fast deliveryGood seller fast delivery,color_family:White,18 Sep 2023,5
alibababa,delivery fast only 2day!!!! ❤️❤️❤️👍🏻👍🏻👍🏻bagus👍🏻👍🏻👍🏻,color_family:Black,04 Oct 2023,5
c***e,Fast delivery and good parcel packaging. items are correct.,color_family:Pink,02 Oct 2023,5
c***e,Fast delivery and good parcel packaging. items are correct.,color_family:Black,02 Oct 2023,5
R***a,"quality is as good as before, fast delivery and the price is cheap",color_family:Black,02 Oct 2023,5
abdul R.,"Convenient earloop design,",color_family:Careion 3D White,09 Dec 2023,5
S***.,Fast delivery. I like this model. Comfortable. Black always my colour. Thats all,color_family:Black,21 Aug 2023,5
J***o,"Quality is good, but i order navy blue, received colour of purple😅",color_family:Navy Blue,26 Sep 2023,4
Ng K.,"Good product,Good money value,Good seller and Good delivery",color_family:White,23 Sep 2023,5
J***.,"Nice to use and fast delivery 
Will buy again when finish using",color_family:Purple,23 Sep 2023,5
NORNADIA,Item received in a good condition. Good product quality and excellent service by seller. Thank you.,color_family:Careion 3D White,17 Jul 2023,5
JALEHA B.,"fast shipping
excellent service by seller
good value for money
Tq Lazada Tq Seller
repeat order",color_family:Black,08 Jul 2023,5
SALBIAH B.,"KF94 korea mask 4 layer dah sampai, Terima kasih kepada penjual dan courier service terbaik.",color_family:Hitam,11 May 2023,5
Hafiz R.,"Excellent service by seller, good product quality,fast delivery, will repeat order again soon",color_family:Dark Blue,09 Apr 2023,5
*******228,saya beli 20 bungkus headloop mask tapi sampai 16 bungkus sahaja.saya kurang dapat 4 bungkus,color_family:Headloop Light Brown,07 Apr 2023,5
1***0,received only 9 pcs of white.masks. received apple green color mask instead of light green,color_family:Dark Salmon,05 Apr 2023,5
Valerie V.,"All item is good, just the green colour not as the one I ordered, 27/3 order, 3/4 received",color_family:Black,03 Apr 2023,4
HK,"High-quality materials used, Perfect size for adults, Secure nose clip for a snug fit, Variety of colors to choose from,",color_family:Black,3  weeks ago,5
Willey H.,"Easy to wear and fold, Secure nose clip for a snug fit, High-quality materials used, Variety of colors to choose from,",color_family:Black,2  weeks ago,5
Jenny,received in good condition,color_family:Grey,07 Dec 2023,5
Jenny,received in good condition,color_family:Purple,07 Dec 2023,5
Jenny,received in good condition,color_family:Black,07 Dec 2023,5
K***.,The packages are intact. High quality.Fast delivery.Good,color_family:White,09 Oct 2023,5
K***.,The packages are intact. High quality.Fast delivery.Good,color_family:Careion 3D White,09 Oct 2023,5
1***0,"Easy to wear and fold, Secure nose clip for a snug fit, Comfortable fit and stylish design,",color_family:Black,1  day ago,5
Eddie T.,Good seller fast deliveryGood seller fast deliveryGood seller fast delivery,color_family:Black,26 Aug 2023,5
Eddie T.,Good seller fast deliveryGood seller fast deliveryGood seller fast delivery,color_family:White,26 Aug 2023,5
Thi N.,I think it is good for me. i will use it and review it later for you guys,color_family:White,31 Aug 2023,5
Thi N.,I think it is good for me. i will use it and review it later for you guys.,color_family:Black,31 Aug 2023,5
F***.,Received safely. Very fast delivery. Thank you seller.,color_family:Careion 3D White,05 Oct 2023,5
1***5,"well packed and wrapped

worth the money 

recommended seller",color_family:Grey,11 Sep 2023,5
Puvaneswari K.,we received in good condition. fast delivery. thanks to the seller.,color_family:Black,01 Sep 2023,5
C***.,"Easy to wear and fold, Variety of colors to choose from, Comfortable fit and stylish design,",color_family:Black,2  weeks ago,5
L***.,Quality and price are reasonable. Recommend to buy from this seller. Fast delivery.,color_family:Careion 3D White,29 Jul 2023,4
L***.,Quality and price are reasonable. Recommend to buy from this seller. Fast delivery.,color_family:White,29 Jul 2023,4
lk T.,"Quality is normal. Delivery was very efficient. Repeated order, price is reasonable",color_family:Purple,24 Jun 2023,5
PUTRI N.,"comfortable to me. using daily, working and outdoor. i like the type of kf94 material.",color_family:Black,16 Jun 2023,5
Marcus L.,"Product arrived within expectation.
Product amount and type are correct as per order.",color_family:Purple,12 Jun 2023,5
p***.,"Item received in good condition 
Order betul 
Thankyou seller 
Penghantaran pun cepatt",color_family:Headloop Black,22 Jun 2023,5
adijat M.,"all item received..thanks fast delivered like fast x😁thanks seller & currier,😘",color_family:Careion 3D Black,09 Jun 2023,5
L***.,Good product quality good value for money fast delivery excellent service by seller,color_family:Navy Blue,01 Jun 2023,5
Aemy C.,"💕Good value for money, Good product, Good quality, Excellent service by seller❤️",color_family:Light Brown,31 May 2023,5
C***.,Overall is good. It’s quite cheap and I ordered 20 packs. Will buy again next time.,color_family:Purple,16 May 2023,4
A***.,satu je nak bgtau....penghantaran sgt lambat... nasib baik dapat apa yg diorder...,color_family:White,09 May 2023,5
J***n,Received already，good product and good value for money，thank you seller👍🏻👍🏻👍🏻,color_family:Careion 3D Black,16 May 2023,5
Yeoh S.,The item came fast and in good condition. The colors are nice as well. Thank you seller.,color_family:Ombre Gradient,14 Apr 2023,5
Lim W.,"From order to receive more than one week, really slowwwwwww…and product quality so so",color_family:Black,12 Apr 2023,5
L***.,Received in good condition. consider fast delivery. the quality of mask is good.,color_family:White,28 Mar 2023,5
M***.,worth buying and fast delivery.,color_family:Grey,01 Nov 2023,5
Ko G.,收到了,color_family:Careion 3D White,04 Dec 2023,5
*******486,Saya suka KF94 Korea mask 4 layar. Very good product 👌 😊👌👌,color_family:Hitam,16 Mar 2023,5
s***.,good to use is thin come with no box good to use is thin come with no box good to use is thin come with no box,color_family:White,16 Mar 2023,5
l***.,goods received with nice packing and fast speed delivery and nice items good quality,color_family:Purple,08 Mar 2023,5
ABISHEK,"good condition ,.......................................",color_family:Black,01 Sep 2023,5
A***K,ggggggggggggggggggggggggggggggggggggggggggggggggood,color_family:Careion 3D Black,10 Sep 2023,5
A***K,ggggggggggggggggggggggggggggggggggggggggggggggggood,color_family:White,10 Sep 2023,5
A***K,gggggggggggggggggggggggggggggggggggggggggggggggood,color_family:Purple,10 Sep 2023,5
C***.,Fast delivery and nice customer service. Thank you so much.,color_family:White,22 Aug 2023,5
C***.,Fast delivery and nice customer service. Thank you so much.,color_family:Black,22 Aug 2023,5
Y***.,"good product , fast delivery in 2 days , cheaper product much affordable",color_family:Black,01 Aug 2023,5
Rubiah R.,Alhamdulillah barang sudah sampai tapi tak sama kita order lain yang sampai,color_family:Careion 3D White,20 Jul 2023,5
Muhammad N.,Items have arrived safely. Fast delivery and good packaging. Thank you.,color_family:Black,08 Jul 2023,5
I***.,good 👍 I like.. recommend buy... price ok.. TenQ seller 💓..I will order again,color_family:Black,22 Jul 2023,5
Chihoong C.,"Received with good condition
Well packaging and accepted.
Really satisfied",color_family:Careion 3D Black,18 Jun 2023,5
kenji C.,"Great price I grabbed.
Worth to buy.
Item well wrapped with bubble wrap.",color_family:Careion 3D White,18 Jun 2023,5
Oscar H.,"good quality , love it , fast delivery from seller
always buy from same seller",color_family:Dark Red,27 Jun 2023,5
Dikshant,"Everything good..all colours complete.
Received fast..very good price.",color_family:White,01 Jun 2023,5
NORIZYAN B.,Alhmdulillah barang dah sampai tq ya puas hati sgt murah sgt nti blh order lg,color_family:Black,07 Jun 2023,5
A***y,item received in good condition.. fast shipping from seller.. recommended..,color_family:Black,07 Jun 2023,5
Jeremy H.,Item received in good condition.  Thank you Lazada.  Thank you Seller.,color_family:Kid Random Pattern,17 May 2023,5
Iqa,"Mask dh smpai...penghantaran laju, lain kali boleh boleh lagi. Terima Kasih",color_family:Headloop White,16 May 2023,5
A***.,The duck mask is very thin. Delivery is quit slow. Ordered 7th reached 14th,color_family:White,14 May 2023,4
C***.,"Product in good condition.
Quantity of the products i bought is correct.",color_family:Black,12 May 2023,5
Mohd H.,Item received in good condition.  Thank you Lazada.  Thank you Seller.,color_family:Light green,11 May 2023,5
Jeremy,Item received in good condition.  Thank you Lazada.  Thank you Seller.,color_family:Navy Blue,29 Apr 2023,5
TENG X.,received all intact. thanks. but shipping took a while and could be shortened,color_family:Light Brown,27 Apr 2023,5
0***9,Barang diterima dengan selamat Dan cukup. Kualiti ok je berbaloi lar dgn harga.,color_family:Black,20 Apr 2023,5
J***.,Items received in good condition... Good quality..Good value for money..Tqsm,color_family:Pink,17 Apr 2023,5
syuenyin,Good value for money... Overall quite satisfy and also will buy more in future.,color_family:Black,15 Apr 2023,5
1***2,All items received in good condition ! Cheap and good quality KF94 masks,color_family:Dark Salmon,10 Apr 2023,5
Cloris,"Mask no smell, quality ok, cheap in price. It's good deal! Colour is nice too.",color_family:Purple,01 May 2023,5
A***.,good quality. already repeated order several times. highly recommended.,color_family:Grey,13 Apr 2023,5
ice,"Fast delivery, great purchase. Looking forward to deal with seller again.",color_family:Black,05 Apr 2023,5
Narainis,Suka suka suka. Maaf gambar tidak berkaitan tapi produk semua terbaik,color_family:Hitam,05 Apr 2023,5
N***w,"Received with good condition.
Good packaging 
Value for money 
Thanks seller",color_family:Light green,03 Apr 2023,5
CYF,Compare to others seller this seller has the cheapest price in the market,color_family:Light green,11 Apr 2023,5
A***.,repeat order! very cheap and convenient. might repeat again next time 😄,color_family:Black,08 May 2023,5
Noor A.,"harga murah
penghantaran laju
free pos lagi
berbaloi beli
#rekomended",color_family:White,28 Mar 2023,5
abdul R.,"fCemask  dah terima,thankd",color_family:Black,29 Oct 2023,5
abdul R.,faemqsl sh sampai.thanks,color_family:Careion 3D White,29 Oct 2023,5
abdul R.,dah tiba barangnya.thanks,color_family:Careion 3D Black,29 Oct 2023,5
Cheah C.,Good quality products.,color_family:Headloop Purple,28 Oct 2023,5
Cheah C.,Good quality products.,color_family:Headloop Orange,28 Oct 2023,5
Cheah C.,Good quality products.,color_family:Red,28 Oct 2023,5
Cheah C.,Good quality products.,color_family:Purple,28 Oct 2023,5
Cheah C.,Good quality products.,color_family:Black,28 Oct 2023,5
N***w,"Item received in good condition.
Value for money 
Thanks seller",color_family:Black,13 Aug 2023,5
N***w,"Item received in good condition.
Value for money 
Thanks seller",color_family:Careion 3D Black,13 Aug 2023,5
